Created as New Dataset,Sample 033 By irlear Date Thursday, January 01 2009
cm-1,A
4000.00,0.0063
3999.75,0.0063
3999.50,0.0062
3999.25,0.0061
3999.00,0.0059
3998.75,0.0058
3998.50,0.0058
3998.25,0.0058
3998.00,0.0059
3997.75,0.0061
3997.50,0.0062
3997.25,0.0063
3997.00,0.0063
3996.75,0.0063
3996.50,0.0063
3996.25,0.0063
3996.00,0.0064
3995.75,0.0064
3995.50,0.0064
3995.25,0.0063
3995.00,0.0062
3994.75,0.0062
3994.50,0.0063
3994.25,0.0063
3994.00,0.0064
3993.75,0.0063
3993.50,0.0062
3993.25,0.0061
3993.00,0.0060
3992.75,0.0060
3992.50,0.0061
3992.25,0.0061
3992.00,0.0061
3991.75,0.0061
3991.50,0.0061
3991.25,0.0061
3991.00,0.0061
3990.75,0.0061
3990.50,0.0061
3990.25,0.0061
3990.00,0.0061
3989.75,0.0062
3989.50,0.0062
3989.25,0.0062
3989.00,0.0062
3988.75,0.0061
3988.50,0.0060
3988.25,0.0059
3988.00,0.0059
3987.75,0.0059
3987.50,0.0060
3987.25,0.0061
3987.00,0.0062
3986.75,0.0062
3986.50,0.0063
3986.25,0.0063
3986.00,0.0064
3985.75,0.0064
3985.50,0.0063
3985.25,0.0062
3985.00,0.0062
3984.75,0.0063
3984.50,0.0064
3984.25,0.0065
3984.00,0.0067
3983.75,0.0068
3983.50,0.0068
3983.25,0.0068
3983.00,0.0066
3982.75,0.0065
3982.50,0.0063
3982.25,0.0061
3982.00,0.0060
3981.75,0.0059
3981.50,0.0059
3981.25,0.0058
3981.00,0.0058
3980.75,0.0057
3980.50,0.0056
3980.25,0.0057
3980.00,0.0057
3979.75,0.0058
3979.50,0.0059
3979.25,0.0061
3979.00,0.0062
3978.75,0.0062
3978.50,0.0061
3978.25,0.0061
3978.00,0.0060
3977.75,0.0060
3977.50,0.0060
3977.25,0.0060
3977.00,0.0060
3976.75,0.0060
3976.50,0.0060
3976.25,0.0061
3976.00,0.0062
3975.75,0.0062
3975.50,0.0061
3975.25,0.0059
3975.00,0.0058
3974.75,0.0056
3974.50,0.0056
3974.25,0.0056
3974.00,0.0057
3973.75,0.0057
3973.50,0.0058
3973.25,0.0059
3973.00,0.0060
3972.75,0.0061
3972.50,0.0062
3972.25,0.0063
3972.00,0.0063
